respnum,ccgid,runid,intdate,day,gate,barea,strata,peak,method,saq,airline,destination,flight,airline_code,dest_code,destgeo,destmark,arrtime,deptime,howlong,q2purp1,q2purp2,q2purp3,q3getto1,q3getto2,q3getto3,q3park,q4bags,q4store,q4food,q4wifi,q5timesflown,q5firsttime,q6longuse,q7art,q7food,q7store,q7sign,q7walkway,q7screens,q7infodown,q7infoup,q7wifi,q7roads,q7park,q7airtrain,q7ltparking,q7rental,q7all,q8suggest1,q8suggest2,q8suggest3,q8suggest4,q8suggest5,q9boarding,q9airtrain,q9rental,q9food,q9restroom,q9all,q9com1,q9com2,q9com3,q10safe,q10com1,q10com2,q10com3,q11tsapre,q12precheckrate,q12com1,q12com2,q12com3,q13county,q13getrate,q14find,q14passthru,q15problem,q15com1,q15com2,q15com3,netpro,q17live,q18city,q18state,q18zip,q18country,home,q20age,q21gender,q22income,q23fly,q24sjc,q24oak,lang,weight,promoter,netpro_type
2348,242,904,2,4,72,F,2,2,1,2,UNITED,AUSTIN,1889,30,4,3,2,14:45:00,16:45:00,119.99999999999989,1,,,5,,,,1,2,2,1,2,1,2,5,4,5,4,5,5,5,5,5,5,6,6,6,6,4,0,,,,,0,0,0,0,0,0,0,,,4,0,,,1,4.0,0.0,,,5,4,5,4,2,,,,9,3,ROCKAWAY,NJ,7866.0,US,12,3,2,2,2,2,2,1,1.4869248022959185,1,2
1750,1930,554,21,2,99,G,3,3,1,2,LUFTHANSA,MUNICH,459,24,39,6,4,18:30:00,20:55:00,144.99999999999997,1,,,2,,,,1,2,2,1,5,1,4,4,4,3,4,4,4,6,6,4,4,3,4,6,3,4,0,,,,,4,3,3,3,3,3,0,,,4,0,,,1,5.0,0.0,,,7,4,5,4,2,,,,9,3,,,,,99,5,1,2,1,1,1,1,0.3607733043478261,1,2
3245,2280,608,23,4,57,D,3,2,1,2,AMERICAN,PHOENIX,1703,8,49,1,4,15:30:00,17:05:00,94.99999999999983,1,,,5,,,,2,1,1,1,4,1,4,4,4,4,4,3,4,3,6,3,4,6,3,6,3,4,0,,,,,3,3,3,4,3,3,0,,,4,0,,,1,3.0,0.0,,,5,4,4,4,2,,,,9,3,PHOENIX,AZ,85048.0,US,10,6,2,4,2,1,1,1,1.0611393641025642,1,2
3270,2294,606,22,3,72,F,3,2,1,2,UNITED,LAS VEGAS,394,30,31,1,4,19:00:00,21:10:00,130.00000000000017,1,,,6,,,,2,2,1,2,6,1,4,5,3,2,4,6,4,3,3,3,6,6,4,6,4,4,22,101.0,,,,3,3,0,6,2,3,0,,,5,0,,,1,5.0,0.0,,,5,4,5,5,2,,,,9,1,SAN FRANCISCO,CA,94112.0,US,5,0,0,3,2,2,0,1,1.4869248022959185,1,2
1118,1469,520,15,3,24,B,3,2,1,2,SOUTHWEST,SAN DIEGO,5688,28,57,1,2,15:30:00,17:30:00,119.99999999999989,1,,,5,,,,0,0,1,1,5,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,BLANK,0,,,,,4,4,4,4,4,4,0,,,4,0,,,1,4.0,0.0,,,0,4,5,4,2,,,,9,3,,,,,99,3,1,3,2,1,1,1,0.9942747524752474,1,2
1142,1477,520,15,3,24,B,3,2,1,2,SOUTHWEST,SAN DIEGO,5688,28,57,1,2,16:30:00,17:30:00,59.99999999999994,1,,,2,,,,2,2,2,2,3,1,1,4,6,6,3,4,5,6,6,6,5,5,6,6,4,4,0,,,,,5,6,4,4,4,4,0,,,4,0,,,1,6.0,0.0,,,5,4,5,5,2,,,,9,3,SAN DIEGO,CA,92122.0,US,10,3,1,2,2,2,1,1,0.9942747524752474,1,2
1823,2122,550,20,1,50,D,3,2,1,2,ALASKA,RALEIGH-DURHAM,1074,7,53,2,2,21:00:00,22:25:00,85.00000000000001,1,,,2,,,,2,1,2,2,3,2,3,4,4,4,4,4,3,3,6,5,3,6,3,6,3,4,0,,,,,4,4,3,4,4,4,0,,,3,0,,,1,3.0,0.0,,,5,4,5,5,2,,,,9,3,DURHAM,NC,27705.0,US,12,3,1,4,2,2,2,1,1.1063322096317278,1,2
2096,1044,110,11,6,10,A,3,2,1,2,JETBLUE,LONG BEACH,1635,22,33,1,1,15:30:00,17:49:00,139,1,,,4,,,,2,2,2,2,4,1,2,5,4,4,5,3,3,6,6,6,5,6,5,6,5,5,0,,,,,4,4,4,4,3,4,0,,,5,0,,,1,5.0,0.0,,,5,4,5,5,2,,,,9,3,LONG BEACH,CA,90807.0,US,10,5,2,4,2,1,1,1,0.6704842228571428,1,2
2473,993,906,11,6,81,F,2,2,1,2,UNITED,DENVER,720,30,14,1,4,11:50:00,15:41:00,230.99999999999997,1,,,3,,,,2,2,1,2,5,1,4,5,5,4,4,5,4,6,6,4,6,6,4,6,4,4,0,,,,,4,4,4,4,4,4,0,,,4,0,,,1,5.0,0.0,,,11,4,5,4,2,,,,9,3,DENVER,CO,80238.0,US,10,6,1,4,1,2,2,1,1.4869248022959185,1,2
2514,960,905,11,6,67,E,2,2,1,2,UNITED,CHICAGO-O'HARE,268,30,12,3,4,12:55:00,14:19:00,84.00000000000003,1,,,5,,,,1,2,2,1,3,1,1,4,3,3,4,2,3,2,2,2,6,6,6,6,6,3,0,,,,,4,6,6,6,4,4,0,,,5,0,,,1,5.0,0.0,,,7,4,5,5,2,,,,9,3,CHICAGO,IL,60645.0,US,11,3,2,3,2,2,2,1,1.4869248022959185,1,2
3282,2704,88,9,4,24,B,1,1,1,2,SOUTHWEST,DENVER,2085,28,14,1,4,08:45:00,10:05:00,80.00000000000003,1,,,5,,,,2,2,2,2,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,,,,,4,4,6,4,3,4,0,,,5,0,,,1,5.0,0.0,,,2,4,5,5,2,,,,9,1,SAN RAMON,CA,94582.0,US,2,5,1,4,1,2,1,1,0.9942747524752474,1,2
878,1540,515,15,3,51,D,3,2,1,2,ALASKA,SEATTLE,1759,7,62,1,4,17:30:00,19:25:00,115.00000000000007,1,,,5,,,,2,2,1,1,6,1,4,5,5,4,4,4,4,4,4,5,5,5,4,6,2,5,22,102.0,16.0,35.0,,5,5,5,5,5,5,0,,,5,0,,,1,5.0,0.0,,,3,4,5,5,2,,,,9,1,CORTE MADERA,CA,94925.0,US,3,5,1,0,1,1,1,1,1.1063322096317278,1,2
2315,2074,169,17,5,58,D,1,1,1,2,AMERICAN,CHICAGO-O'HARE,2349,8,12,3,4,06:30:00,08:00:00,90,1,,,9,,,,2,2,2,2,4,1,2,5,5,5,5,5,5,5,5,6,4,4,4,4,4,5,0,,,,,5,5,4,5,5,5,0,,,5,0,,,1,3.0,0.0,,,4,4,5,5,2,,,,9,3,CHICAGO,IL,60631.0,US,11,4,2,3,1,2,2,1,1.0611393641025642,1,2
2353,245,904,2,4,72,F,2,2,1,2,UNITED,AUSTIN,1889,30,4,3,2,14:15:00,16:45:00,149.99999999999994,1,,,2,,,,2,2,1,2,3,1,4,4,4,4,4,4,4,6,6,6,4,6,5,6,4,4,0,,,,,5,5,5,5,5,5,0,,,5,0,,,1,5.0,0.0,,,7,4,5,5,2,,,,9,3,AUSTIN,TX,78704.0,US,11,5,1,4,1,2,2,1,1.4869248022959185,1,2
1618,1921,179,17,5,8,A,3,3,1,2,VIRGIN ATLANTIC,LONDON HEATHROW,20,32,32,6,4,15:30:00,17:50:00,139.99999999999983,1,,,5,,,,1,2,1,2,1,1,4,6,3,2,4,3,4,3,3,6,4,6,6,6,6,4,0,,,,,3,6,6,6,3,3,0,,,4,2,,,2,,,,,7,4,5,3,2,,,,9,3,STUNNINGTON,,,UNITED KINGDOM,15,7,1,3,2,2,2,1,0.6704842228571428,1,2
2485,998,906,11,6,81,F,2,2,1,2,UNITED,DENVER,720,30,14,1,4,13:06:00,15:41:00,155.00000000000009,1,,,2,,,,1,0,1,1,3,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,4,109,57.0,102.0,107.0,,4,0,0,3,0,4,0,,,4,2,,,2,,,,,0,4,5,0,2,,,,9,3,HUDSON,NH,3051.0,US,12,5,2,4,1,2,2,1,1.4869248022959185,1,2
2787,1259,96,10,5,43,C,2,1,1,2,DELTA,ATLANTA,2049,16,2,2,4,08:45:00,11:30:00,165.00000000000006,1,,,5,,,,1,2,1,1,3,1,2,5,4,3,4,4,4,3,3,5,3,6,6,6,3,4,102,,,,,5,6,6,5,6,4,0,,,5,4,,,2,,,,,5,4,5,5,2,,,,9,3,WEST COLUMBIA,SC,29169.0,US,12,4,1,2,2,1,1,1,1.1789460781249999,1,2
2504,976,907,11,6,2,A,3,2,1,2,ALASKA,SALT LAKE CITY,744,7,55,1,2,18:10:00,19:30:00,79.99999999999987,1,,,5,,,,2,2,2,2,6,1,2,4,4,4,4,4,4,4,4,6,4,4,6,4,6,4,0,,,,,4,6,6,5,4,4,0,,,3,23,,,2,,,,,5,4,4,4,2,,,,9,3,MONA,UT,84645.0,US,10,3,2,3,3,1,1,1,1.1063322096317278,1,2
2028,1654,634,30,4,81,F,1,1,1,2,UNITED,NEWARK,414,30,43,2,4,07:25:00,09:00:00,94.99999999999999,1,,,5,,,,1,1,2,2,4,1,4,5,4,5,5,5,5,4,4,2,5,5,4,4,4,5,501,804.0,,,,4,4,4,4,4,4,1,,,4,0,,,2,,,,,5,4,4,3,2,,,,9,1,SAN FRANCISCO,CA,94131.0,US,5,5,2,4,2,2,2,1,1.4869248022959185,1,2
366,2155,182,18,6,101,G,2,3,1,2,LUFTHANSA,FRANKFURT,455,24,20,6,4,12:00:00,15:00:00,180,1,,,9,,,,1,1,1,2,1,2,1,6,4,3,4,4,4,6,6,6,4,4,4,4,3,4,25,,,,,2,4,3,5,4,3,0,,,3,0,,,2,,,,,5,4,4,4,2,,,,9,3,KARLSVUHE,,,GERMANY,15,3,2,3,2,2,2,1,0.3607733043478261,1,2
1679,1793,194,19,7,7,A,2,3,1,2,CATHAY PACIFIC,HONG KONG,879,12,23,8,4,09:40:00,13:05:00,205.00000000000014,1,,,4,,,,1,1,1,1,1,2,1,6,3,3,4,3,4,4,6,3,6,6,6,6,6,4,0,,,,,4,6,6,6,3,3,0,,,3,0,,,2,,,,,6,4,3,4,2,,,,9,3,HYDERABAD,,,INDIA,16,4,2,0,2,2,2,1,0.31916482222222214,1,2
2880,2137,180,18,6,7,G,2,3,1,2,EVA AIR,TAIPEI,7,18,68,8,4,11:00:00,13:00:00,119.99999999999997,1,,,1,,,3.0,2,1,2,2,3,1,4,5,4,3,3,4,3,6,6,6,5,3,6,5,6,4,0,,,,,4,6,6,4,3,4,0,,,5,0,,,2,,,,,28,4,5,5,2,,,,9,2,BOULDER CREEK,CA,95006.0,US,10,6,2,4,2,1,1,1,0.6704842228571428,1,2
385,2617,65,4,6,53,D,2,1,1,2,ALASKA,LOS ANGELES,1926,7,34,1,4,09:30:00,11:55:00,144.99999999999997,1,,,2,,,,1,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4,0,,,,,4,6,6,4,3,4,0,,,4,0,,,2,,,,,5,4,5,4,2,,,,9,1,SAN FRANCISCO,CA,94133.0,US,5,5,1,3,2,2,2,1,1.1063322096317278,1,2
569,2410,644,31,5,54,D,1,2,1,2,ALASKA,SEATTLE,313,7,62,1,4,05:30:00,07:15:00,104.99999999999999,1,,,2,,,,2,2,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,,,,,4,4,4,4,4,4,0,,,4,0,,,2,,,,,5,4,4,4,2,,,,9,1,SAN FRANCISCO,CA,94115.0,US,5,6,2,4,2,2,1,1,1.1063322096317278,1,2
941,166,45,3,5,102,G,1,3,1,2,AIR CANADA,VANCOUVER,8839,3,71,4,2,07:15:00,09:45:00,150.00000000000003,1,,,6,,,,2,1,1,1,5,1,1,5,4,4,4,4,3,6,6,5,6,6,5,6,6,5,993,,,,,4,4,6,4,5,4,0,,,5,0,,,2,,,,,1,4,5,5,2,,,,9,1,BERKELEY,CA,94708.0,US,1,4,2,2,2,2,1,1,0.3461202323943662,1,2
1291,70,81,8,3,95,G,2,3,1,2,UNITED INTL,LONDON HEATHROW,901,31,32,6,4,09:00:00,12:20:00,200.00000000000009,1,,,5,,,,2,1,1,2,1,2,1,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,11,,,,,4,4,4,4,4,4,0,,,5,0,,,2,,,,,0,4,4,4,2,,,,9,3,LONDON,,,UNITED KINGDOM,15,3,1,3,2,2,2,1,1.4869248022959185,1,2
1671,1873,198,19,7,9,A,2,3,1,2,EMIRATES,DUBAI,226,17,17,7,4,14:40:00,16:45:00,125.00000000000003,1,,,3,,,,0,0,0,1,0,1,3,4,2,0,4,4,4,3,0,4,4,0,0,0,0,5,52,102.0,3.0,,,5,0,0,0,4,4,0,,,4,0,,,2,,,,,11,4,5,6,2,,,,9,3,NAMPA,ID,83686.0,US,10,6,1,3,2,2,2,1,0.6704842228571428,1,2
2782,1257,96,10,5,43,C,2,1,1,2,DELTA,ATLANTA,2049,16,2,2,4,09:15:00,11:30:00,135,1,,,8,,,,1,1,1,2,3,1,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,102,,,,,4,4,4,4,5,4,0,,,5,0,,,2,,,,,5,4,5,4,2,,,,9,3,UNION CITY,GA,30291.0,US,12,4,2,2,2,2,2,1,1.1789460781249999,1,2
2850,507,902,1,3,72,F,3,2,1,2,UNITED,SEATTLE,2161,30,62,1,4,16:00:00,17:37:00,97.00000000000014,1,,,6,,,,2,2,2,1,4,1,4,4,4,4,4,4,4,6,6,4,4,6,4,6,6,4,103,102.0,,,,4,4,6,4,4,4,0,,,5,0,,,2,,,,,1,4,4,2,2,,,,9,1,PLEASANTON,CA,94566.0,US,1,5,2,0,2,0,1,1,1.4869248022959185,1,2
3192,716,615,24,5,40,C,2,2,1,2,DELTA,LOS ANGELES,2848,16,34,1,4,13:45:00,16:00:00,135,1,,,6,,,,2,1,2,2,3,1,2,4,3,3,4,4,6,6,6,6,4,6,4,6,6,4,0,,,,,4,5,6,3,4,4,0,,,5,0,,,2,,,,,1,4,4,4,2,,,,9,3,SEATTLE,WA,98121.0,US,10,4,2,0,2,2,2,1,1.1789460781249999,1,2
3274,2298,606,22,3,72,F,3,2,1,2,UNITED,LAS VEGAS,394,30,31,1,4,19:00:00,21:10:00,130.00000000000017,1,,,9,,,,2,2,1,2,4,1,3,5,4,4,5,5,5,4,4,6,4,4,5,6,5,5,0,,,,,4,4,4,4,4,4,0,,,4,0,,,2,,,,,2,4,4,4,2,,,,9,3,HENDERSON,NV,89014.0,US,10,4,1,3,2,2,1,1,1.4869248022959185,1,2
2697,1220,99,11,6,68,E,1,1,1,2,UNITED,CHICAGO-O'HARE,639,30,12,3,4,06:45:00,08:30:00,105.00000000000003,1,,,5,,,,2,1,2,2,4,1,3,5,4,4,4,4,5,3,3,3,2,6,4,6,4,4,0,,,,,5,5,5,5,5,5,0,,,5,0,,,2,,,,,5,4,5,3,2,,,,9,3,CHICAGO,IL,60643.0,US,11,5,1,4,2,2,2,1,1.4869248022959185,1,2
1684,1798,194,19,7,7,A,2,3,1,2,CATHAY PACIFIC,HONG KONG,879,12,23,8,4,08:30:00,13:05:00,275.00000000000006,1,,,8,,,,1,1,1,1,3,1,2,6,4,4,4,4,4,4,4,4,4,6,4,6,4,5,0,,,,,4,4,4,4,4,5,0,,,4,0,,,0,,,,,6,5,5,5,2,,,,9,3,PUNE,,,INDIA,16,5,1,2,1,2,2,1,0.31916482222222214,1,2
1999,604,623,29,3,64,E,1,1,1,2,UNITED,BALTIMORE,2063,30,6,2,2,06:00:00,09:35:00,215.00000000000003,1,,,3,,,,1,0,1,1,2,1,4,4,4,4,5,4,5,5,5,5,4,4,4,4,4,4,0,,,,,5,5,5,5,4,5,0,,,5,0,,,0,,,,,11,5,5,5,2,,,,9,3,,,,,99,5,1,4,1,2,2,3,1.4869248022959185,1,2
1312,79,81,8,3,95,G,2,3,1,2,UNITED INTL,LONDON HEATHROW,901,31,32,6,4,01:10:00,12:20:00,670,1,,,4,,,,1,2,2,2,3,1,4,4,4,4,3,3,4,3,3,3,4,3,3,3,4,4,1,,,,,4,6,6,4,3,4,0,,,4,2,,,1,5.0,1.0,,,7,5,5,5,2,,,,9,1,LOS GATOS,CA,95030.0,US,7,6,2,4,2,1,2,1,1.4869248022959185,1,2
3132,2257,607,22,3,66,E,3,2,1,2,UNITED,SAN DIEGO,1076,30,57,1,2,21:00:00,22:00:00,59.99999999999994,1,,,5,,,,2,2,2,2,5,1,4,4,4,4,4,4,4,6,6,5,4,6,1,6,2,4,23,74.0,,,,4,4,4,4,3,4,0,,,4,2,,,1,5.0,1.0,,,5,5,5,5,2,,,,9,3,CARDIFF BY THE SEA,CA,92007.0,US,10,6,1,0,1,1,1,1,1.4869248022959185,1,2
2563,480,901,1,3,69,E,2,2,1,2,UNITED,CHICAGO-O'HARE,390,30,12,3,4,13:00:00,16:00:00,180,1,,,1,,,0.0,2,1,1,1,6,1,4,5,4,4,4,4,4,2,2,3,3,3,1,6,6,4,991,,,,,4,2,0,0,4,4,0,,,5,3,,,1,5.0,1.0,,,5,5,5,5,2,,,,9,1,SAN FRANCISCO,CA,94114.0,US,5,6,2,4,1,2,1,1,1.4869248022959185,1,2
2690,1218,99,11,6,68,E,1,1,1,2,UNITED,CHICAGO-O'HARE,639,30,12,3,4,06:30:00,08:30:00,120.00000000000006,1,,,5,,,,2,2,1,2,3,1,1,6,4,4,3,4,4,6,6,6,6,6,6,6,3,4,73,,,,,4,6,3,4,4,4,0,,,5,4,,,1,5.0,1.0,,,5,5,5,5,2,,,,9,3,CHICAGO,IL,60657.0,US,11,4,2,4,2,1,2,1,1.4869248022959185,1,2
314,2569,54,3,5,81,F,3,2,1,2,UNITED,SAN DIEGO,460,30,57,1,2,17:30:00,19:32:00,122.0000000000002,1,,,3,,,,2,1,1,2,4,1,4,5,4,3,5,5,5,4,6,6,5,6,6,6,4,5,0,,,,,5,6,6,5,5,5,0,,,5,0,,,1,5.0,1.0,,,11,5,5,5,2,,,,9,3,SAN DIEGO,CA,92101.0,US,10,3,1,4,2,1,1,1,1.4869248022959185,1,2
2830,634,621,29,3,84,F,1,2,1,2,UNITED,BURBANK,5920,30,9,1,1,06:20:00,07:33:00,72.99999999999999,1,,,1,,,1.0,0,1,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,3,6,6,6,4,0,,,,,5,6,6,6,4,5,0,,,5,0,,,1,4.0,2.0,,,3,5,5,5,2,,,,9,1,BELVEDERE TIBURON,CA,94920.0,US,3,5,1,4,2,0,1,1,1.4869248022959185,1,2
1467,1492,519,15,3,51,D,3,2,1,2,ALASKA,NEW YORK-JFK,1034,7,42,2,4,22:00:00,23:10:00,70.00000000000007,1,,,5,,,,0,0,1,0,5,1,4,5,2,5,5,4,5,6,6,4,5,5,5,6,6,5,1,,,,,5,5,5,5,5,5,0,,,5,0,,,1,5.0,2.0,,,5,5,5,5,2,,,,9,1,SAN FRANCISCO,CA,94110.0,US,5,3,1,3,2,2,2,1,1.1063322096317278,1,2
2568,1137,121,12,7,1,A,2,2,1,2,JETBLUE,LONG BEACH,2135,22,33,1,1,13:30:00,15:03:00,92.99999999999999,1,,,6,,,,1,1,0,0,6,1,4,5,3,2,3,4,2,2,2,5,4,4,4,4,4,4,0,,,,,4,3,3,5,2,4,0,,,4,0,,,1,1.0,3.0,,,6,5,4,4,2,,,,9,1,SAN MATEO,CA,94401.0,US,6,3,2,4,1,1,2,1,0.6704842228571428,1,2
2570,481,901,1,3,69,E,2,2,1,2,UNITED,CHICAGO-O'HARE,390,30,12,3,4,14:00:00,16:00:00,119.99999999999989,1,,,5,,,,2,1,2,1,5,1,3,5,5,5,5,5,5,3,3,5,4,5,3,2,3,5,0,,,,,5,0,0,0,4,5,0,,,5,3,,,1,5.0,4.0,,,5,5,5,5,2,,,,9,3,CHICAGO,IL,60639.0,US,11,3,1,4,1,2,2,1,1.4869248022959185,1,2
1437,423,636,30,4,60,E,1,1,1,2,UNITED,LAS VEGAS,358,30,31,1,4,09:15:00,10:52:00,96.99999999999997,1,,,4,,,,2,2,1,1,4,1,4,4,4,4,4,4,4,6,6,4,4,4,4,2,2,4,0,,,,,4,4,4,4,4,4,0,,,5,2,,,1,5.0,8.0,,,5,5,5,5,2,,,,9,1,SAN FRANCISCO,CA,94121.0,US,5,4,2,4,2,2,2,1,1.4869248022959185,1,2
1725,1960,556,21,2,101,G,3,3,1,2,AIR CANADA,TORONTO,754,3,70,4,4,18:00:00,22:30:00,270,1,,,4,,,,2,1,2,0,1,1,2,3,3,4,5,5,4,6,3,1,6,6,6,6,6,4,0,,,,,4,6,6,6,5,4,0,,,5,4,,,1,4.0,15.0,,,5,5,5,5,2,,,,9,3,TORONTO,,,CANADA,13,5,2,3,2,2,2,1,0.3461202323943662,1,2
1668,1870,198,19,7,9,A,2,3,1,2,EMIRATES,DUBAI,226,17,17,7,4,14:30:00,16:45:00,135,1,,,7,,,,1,0,0,0,2,1,4,4,3,4,5,5,4,4,4,4,4,4,0,0,0,4,0,,,,,4,0,0,0,4,4,0,,,4,16,,,1,1.0,16.0,,,7,5,5,5,2,,,,9,1,SANTA CLARA,CA,95054.0,US,7,7,2,0,2,2,2,1,0.6704842228571428,1,2
2646,1016,156,15,3,11,A,1,2,1,2,JETBLUE,NEW YORK-JFK,16,22,42,2,4,05:30:00,07:00:00,90.00000000000004,1,,,5,,,,2,2,1,1,3,1,4,6,5,4,5,5,5,6,6,4,5,5,4,6,6,BLANK,52,,,,,5,5,5,5,5,5,0,,,4,4,,,1,6.0,20.0,,,1,5,4,5,2,,,,9,1,PLEASANTON,CA,94566.0,US,1,0,1,4,2,2,1,1,0.6704842228571428,1,2
2079,1036,110,11,6,10,A,3,2,1,2,JETBLUE,LONG BEACH,1635,22,33,1,1,16:20:00,17:49:00,89.00000000000017,1,,,6,,,,2,1,2,2,2,1,4,5,3,3,3,4,3,6,6,6,6,6,4,6,6,3,0,,,,,4,4,6,4,4,4,0,,,4,1,,,1,5.0,21.0,,,5,5,5,5,2,,,,9,3,RANCHO PALOS VERDES,CA,90275.0,US,10,5,1,4,2,2,2,1,0.6704842228571428,1,2
593,2443,174,17,5,12,A,2,2,1,2,JETBLUE,BOSTON,534,22,8,2,3,12:00:00,13:42:00,101.99999999999996,1,,,5,,,,2,2,2,1,3,1,4,4,5,5,5,5,4,6,6,3,4,6,4,6,6,5,35,,,,,5,5,6,5,4,5,0,,,4,6,2.0,,1,5.0,21.0,,,5,5,5,5,2,,,,9,3,PROVIDENCE,RI,2906.0,US,12,4,2,4,2,1,1,1,0.6704842228571428,1,2
2539,1023,155,15,3,12,A,1,2,1,2,JETBLUE,LONG BEACH,735,22,33,1,1,04:45:00,06:00:00,75.00000000000001,1,,,5,,,,2,2,2,2,4,1,4,4,4,4,4,3,4,4,4,4,4,6,5,6,6,4,9,,,,,4,3,6,4,3,4,0,,,4,4,,,1,4.0,0.0,,,5,5,5,4,2,,,,9,1,,,,US,90,5,1,0,1,0,1,1,0.6704842228571428,1,2
802,2226,612,23,4,45,D,3,2,1,2,AMERICAN,LOS ANGELES,6027,8,34,1,4,13:30:00,20:40:00,430.00000000000006,1,,,12,,,,1,1,1,1,3,1,3,4,3,2,5,5,5,5,5,5,5,6,6,6,6,4,0,,,,,5,6,6,4,5,4,0,,,5,0,,,1,5.0,0.0,,,9,5,5,5,2,,,,9,3,HOMESTEAD,FL,33035.0,US,12,3,1,2,3,2,2,1,1.0611393641025642,1,2
2851,508,902,1,3,72,F,3,2,1,2,UNITED,SEATTLE,2161,30,62,1,4,15:45:00,17:37:00,112.00000000000009,1,,,6,,,,2,1,2,2,3,1,4,5,4,2,3,3,3,6,6,0,3,6,4,6,6,4,0,,,,,4,5,6,5,3,4,0,,,4,0,,,1,5.0,0.0,,,2,5,5,4,2,,,,9,1,CLAYTON,CA,94517.0,US,2,0,2,0,2,2,1,1,1.4869248022959185,1,2
1036,1345,541,18,6,98,G,3,3,1,2,AIR CANADA,VANCOUVER,571,3,71,4,2,18:30:00,20:05:00,94.99999999999983,1,,,2,,,,2,2,1,2,6,1,3,3,2,3,5,4,3,6,6,5,3,3,5,4,3,4,0,,,,,3,4,3,3,2,5,0,,,5,0,,,1,5.0,0.0,,,5,5,5,5,2,,,,9,3,VANCOUVER,,,CANADA,13,3,1,4,2,2,2,1,0.3461202323943662,1,2
2795,1263,95,10,5,46,C,1,1,1,2,DELTA,SALT LAKE CITY,3576,16,55,1,2,08:05:00,10:05:00,119.99999999999997,1,,,5,,,,1,2,2,2,3,1,1,4,3,3,5,5,5,6,6,6,6,6,6,6,6,BLANK,0,,,,,5,6,6,5,5,5,0,,,5,0,,,1,5.0,0.0,,,5,5,5,5,2,,,,9,3,NEW YORK,NY,10024.0,US,12,3,1,2,2,2,2,1,1.1789460781249999,1,2
1972,590,623,29,3,64,E,1,1,1,2,UNITED,BALTIMORE,2063,30,6,2,2,07:05:00,09:35:00,150.00000000000003,1,,,5,,,,2,2,1,2,3,1,2,4,3,3,5,5,5,6,6,6,4,6,6,6,4,4,25,,,,,5,5,5,5,5,5,0,,,5,1,,,2,,,,,1,5,5,5,2,,,,9,1,ALAMEDA,CA,94501.0,US,1,4,1,3,2,2,1,1,1.4869248022959185,1,2
2535,1022,155,15,3,12,A,1,2,1,2,JETBLUE,LONG BEACH,735,22,33,1,1,03:20:00,06:00:00,160,1,,,5,,,,2,2,1,2,1,1,3,4,4,4,4,4,3,3,3,3,4,6,6,6,6,4,73,61.0,,,,5,6,6,4,4,4,0,,,4,6,,,2,,,,,0,5,4,4,2,,,,9,3,SAN PEDRO,CA,90732.0,US,10,4,2,2,2,2,2,1,0.6704842228571428,1,2
2591,931,157,15,3,11,A,1,2,1,2,JETBLUE,BOSTON,434,22,8,2,3,06:00:00,07:57:00,116.99999999999999,1,,,5,,,,2,2,1,1,1,2,2,0,4,3,4,3,4,6,6,4,3,3,4,6,6,4,992,991.0,,,,5,4,6,5,5,5,0,,,4,6,,,2,,,,,1,5,5,3,2,,,,9,3,CAMBRIDGE,MA,2138.0,US,12,3,1,1,2,2,2,1,0.6704842228571428,1,2
604,2447,174,17,5,12,A,2,2,1,2,JETBLUE,BOSTON,534,22,8,2,3,09:00:00,13:42:00,281.99999999999994,1,,,3,,,,2,1,1,1,3,1,2,6,4,4,4,5,4,6,6,5,6,6,6,6,6,4,0,,,,,4,4,4,4,4,4,0,,,4,12,,,2,,,,,11,5,5,6,2,,,,9,3,LONG BEACH,CA,90815.0,US,10,2,2,1,2,2,1,1,0.6704842228571428,1,2
2303,533,4,1,3,77,F,2,1,1,2,UNITED,SAN ANTONIO,5564,30,56,3,2,09:00:00,11:00:00,119.99999999999997,1,,,2,8.0,,,2,1,1,2,1,2,1,5,5,5,5,4,6,5,6,4,6,6,6,6,4,4,6,152.0,,,,5,6,6,5,5,5,0,,,3,12,,,2,,,,,5,5,5,5,2,,,,9,3,ATASCOSA,TX,78002.0,US,11,4,1,3,1,2,1,1,1.4869248022959185,1,2
1675,1813,196,19,7,3,A,2,3,1,2,AIR FRANCE/KLM,PARIS-DE GAULLE,83,5,47,6,4,13:40:00,15:05:00,85.00000000000001,1,,,2,,,,2,2,2,2,4,1,3,5,3,3,4,4,4,6,3,5,4,3,4,6,3,4,75,,,,,5,4,4,3,3,4,0,,,5,16,,,2,,,,,5,5,5,4,2,,,,9,1,SAN FRANCISCO,CA,94105.0,US,5,3,1,4,2,1,2,1,0.2863574857142857,1,2
